text,intent
"the tall one ? sure , that's drive , he works with lily .",inform
he is cute.what dose he do ?,question
"i'm not sure , he is a manager i think .",inform
really ? are you going to introduce us ?,question
"well , he has already taken you know , that's his wife right there .",inform
you didn't ring me last night . you said you would .,inform
i'm sorry to have made you disappointed .,inform
that's all right . but why were you so rude to me at lunch .,question
"was i ? sorry , i didn ’ t mean to be . i do apologize .",inform
and why are you yarning now ? are you bored ?,question
forgive me darling . i'm very tired .,inform
"hi , nicole . did you have a good weekend ?",greeting
"yes , i did . but i feel tired today .",inform
really ? why ?,question
"well , on saturday i cleaned the house and played tennis . then on sunday i hiked in the country .",inform
"and i bet you studied , too .",inform
yeah . i studied on sunday evening . what about you ?,confirmation
"well , i didn't clean the house and i didn't study . i stayed in bed and watched tv .",inform
"that sounds like fun , but did you exercise ?",question
sort of . i played golf on my computer !,inform
there will be a parade to celebrate national day this weekend .,inform
what's the route ?,question
from zhongshan circus to city bank .,inform
if only i could join it !,inform
excuse me . i'm afraid you're in my seat . you've moved my books .,inform
"oh , dear .",inform
you must have realized somebody was here .,inform
"oh , well , i looked around . there wasn't any other space . i waited a while and nobody came . i'm sorry if i've taken your place .",inform
what ’ s the life expectancy in your country ?,question
"i ’ m not sure , but probably about 75 years . how about in your country ?",question
"about 70 , i think . this newspaper article talks about the problems of an aging population . it ’ s a problem that will soon affect most of the world .",inform
"i heard that the government might need to increase the retirement age , because otherwise there will not be enough workers to support the young and the elderly .",inform
perhaps we need to have more babies ! tina gave birth to a baby boy yesterday .,inform
"did she ? that ’ s great . however , if we have too many children , that will have a bad effect on the enviroment .",question
how ’ s your son these days ?,question
"oh , he ’ s fine . kids seem to grow up very quickly nowadays .",inform
he ’ ll be a teenager before you know it ! teenagers are often rebellious ! when do you mine it is a good age to have a child ?,question
"i had mine when i was 24 . that ’ s a little young . i ’ d suggest you wait until you are in your late twenties . , or even in your early thirties if you have a good career .",inform
"yes , i think you ’ re right . i ’ m thinking about having a child , but not just yet .",inform
is there a big generation gap between parents and their children in you country ?,question
"yes , there is . teenagers do not want to live traditional lives . they want to go out , have fun , and explore the world . they want to develop their own view of life . parents usually try to discourage them , but they don ’ t often succeed .",inform
parents usually give their children more freedom in my country . sometimes they give them too much freedom .,inform
"it ’ s almost impossible to get the right balance . if you are too strict , kids might ignore you . if you are too lenient , they might go wild .",inform
i'm going to japan this year on vacation .,inform
have you ever been to america ?,question
"no , but i'd really like to .",inform
you'd like it .,inform
"hey , mark , long time no see .",greeting
