text,intent
when will my paycheck be available,inform
my next paycheck is available when,inform
when will i recieve my next paycheck,inform
let me know when i'm going to be paid,inform
can you tell me when i'm supposed to get paid,inform
tell me when i get paid,inform
how much longer until the next payday,inform
when will i recieve another paycheck,inform
what date is another paycheck due,inform
when do i get paid again,inform
when should another paycheck arrive,inform
when is my next paycheck due,inform
when will i be paid again,inform
which date is my next paycheck due,inform
